iso_year,iso_week,week_start,district,cases
2026,31,2026-07-27,Kandy,
2026,31,2026-07-27,Matale,
2026,31,2026-07-27,Nuwara Eliya,
2026,31,2026-07-27,Galle,
2026,31,2026-07-27,Matara,
2026,31,2026-07-27,Hambantota,
2026,31,2026-07-27,Jaffna,
2026,31,2026-07-27,Kilinochchi,
2026,31,2026-07-27,Mannar,
2026,31,2026-07-27,Vavuniya,
2026,31,2026-07-27,Mullaitivu,
2026,31,2026-07-27,Batticaloa,
2026,31,2026-07-27,Ampara,
2026,31,2026-07-27,Trincomalee,
2026,31,2026-07-27,Kurunegala,
2026,31,2026-07-27,Puttalam,
2026,31,2026-07-27,Anuradhapura,
2026,31,2026-07-27,Polonnaruwa,
2026,31,2026-07-27,Badulla,
2026,31,2026-07-27,Monaragala,
2026,31,2026-07-27,Ratnapura,
2026,31,2026-07-27,Kegalle,
2026,32,2026-08-03,Colombo,0
2026,32,2026-08-03,Gampaha,0
2026,32,2026-08-03,Kalutara,0
2026,32,2026-08-03,Kandy,0
2026,32,2026-08-03,Matale,0
2026,32,2026-08-03,Nuwara Eliya,0
2026,32,2026-08-03,Galle,0
2026,32,2026-08-03,Matara,0
2026,32,2026-08-03,Hambantota,0
2026,32,2026-08-03,Jaffna,0
2026,32,2026-08-03,Kilinochchi,0
2026,32,2026-08-03,Mannar,0
2026,32,2026-08-03,Vavuniya,0
2026,32,2026-08-03,Mullaitivu,0
2026,32,2026-08-03,Batticaloa,0
2026,32,2026-08-03,Ampara,0
2026,32,2026-08-03,Trincomalee,0
2026,32,2026-08-03,Kurunegala,0
2026,32,2026-08-03,Puttalam,0
2026,32,2026-08-03,Anuradhapura,0
2026,32,2026-08-03,Polonnaruwa,0
2026,32,2026-08-03,Badulla,0
2026,32,2026-08-03,Monaragala,0
2026,32,2026-08-03,Ratnapura,0
2026,32,2026-08-03,Kegalle,0
